bucket_start,count,wow_change,z_score,product_canonical
2022-01-01 00:00:00+00:00,16.0,,,(all)
2022-02-01 00:00:00+00:00,5.0,-0.6875,,(all)
2022-03-01 00:00:00+00:00,9.0,0.8,,(all)
2022-04-01 00:00:00+00:00,7.0,-0.2222222222222222,,(all)
2022-05-01 00:00:00+00:00,6.0,-0.14285714285714285,-0.7839294959021853,(all)
2022-06-01 00:00:00+00:00,8.0,0.3333333333333333,0.8451542547285166,(all)
2022-07-01 00:00:00+00:00,4.0,-0.5,-3.1304951684997055,(all)
2022-08-01 00:00:00+00:00,9.0,1.25,1.8593393604027364,(all)
2022-09-01 00:00:00+00:00,7.0,-0.2222222222222222,0.13018891098082389,(all)
2022-10-01 00:00:00+00:00,7.0,0.0,0.0,(all)
2022-11-01 00:00:00+00:00,8.0,0.14285714285714285,0.7001400420140048,(all)
2022-12-01 00:00:00+00:00,6.0,-0.25,-2.1105794120443453,(all)
2023-01-01 00:00:00+00:00,11.0,0.8333333333333334,5.65685424949238,(all)
2023-02-01 00:00:00+00:00,5.0,-0.5454545454545454,-1.6035674514745464,(all)
2023-03-01 00:00:00+00:00,6.0,0.2,-0.6546536707079772,(all)
2023-04-01 00:00:00+00:00,9.0,0.5,0.8528028654224417,(all)
2023-05-01 00:00:00+00:00,8.0,-0.1111111111111111,0.10482848367219183,(all)
2023-06-01 00:00:00+00:00,6.0,-0.25,-0.6324555320336759,(all)
2023-07-01 00:00:00+00:00,2.0,-0.6666666666666666,-4.041451884327381,(all)
2023-08-01 00:00:00+00:00,8.0,3.0,0.6527533657682196,(all)
2023-09-01 00:00:00+00:00,5.0,-0.375,-0.4082482904638631,(all)
2023-10-01 00:00:00+00:00,2.0,-0.6,-1.5011106998930268,(all)
2023-11-01 00:00:00+00:00,9.0,3.5,1.9095718489925029,(all)
2023-12-01 00:00:00+00:00,2.0,-0.7777777777777778,-1.4605934866804429,(all)
2024-01-01 00:00:00+00:00,3.0,0.5,-0.5222329678670935,(all)
